18-Nov-2014 20:27:46
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20141118-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.25.14-ch03
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.74  14.84  15.48  17.44  14.00   0.63]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 8.00 psi
Push Water: ch = 2, press = 6.70 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
19-Nov-2014 07:13:07 Setting valves: 11 to 1
19-Nov-2014 07:13:07 Setting valves: 11 to 1
19-Nov-2014 07:13:08 Setting valves: 13 to 1
19-Nov-2014 07:13:08 Setting valves: 12  18 to 0  0
19-Nov-2014 07:13:08 Setting valves: 24 to 0
19-Nov-2014 07:13:09 Setting valves: 31 to 0
19-Nov-2014 07:13:16 Setting valves: 24 to 1
19-Nov-2014 07:13:17 Setting valves: 22 to 0
19-Nov-2014 07:13:17 Setting valves: 23 to 0
19-Nov-2014 07:13:18 Setting valves: 19 to 0
19-Nov-2014 07:15:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:15:04 Setting valves: 12  18 to 1  1
19-Nov-2014 07:15:04 Setting valves: 16 to 0
19-Nov-2014 07:15:04 Setting valves: 13 to 0
19-Nov-2014 07:15:21 Setting valves: 11 to 0
% Making Code # 122 = [0.00  0.08  0.09  0.00]
19-Nov-2014 07:18:27 Setting valves: 11 to 1
19-Nov-2014 07:18:27 Setting valves: 11 to 1
19-Nov-2014 07:18:28 Setting valves: 13 to 1
19-Nov-2014 07:18:28 Setting valves: 12  18 to 0  0
19-Nov-2014 07:18:29 Setting valves: 24 to 0
19-Nov-2014 07:18:30 Setting valves: 31 to 0
19-Nov-2014 07:18:36 Setting valves: 24 to 1
19-Nov-2014 07:18:37 Setting valves: 20 to 0
19-Nov-2014 07:18:37 Setting valves: 22 to 0
19-Nov-2014 07:18:37 Setting valves: 23 to 0
19-Nov-2014 07:18:38 Setting valves: 26 to 0
19-Nov-2014 07:18:38 Setting valves: 19 to 0
19-Nov-2014 07:20:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:20:24 Setting valves: 12  18 to 1  1
19-Nov-2014 07:20:24 Setting valves: 16 to 0
19-Nov-2014 07:20:24 Setting valves: 13 to 0
19-Nov-2014 07:20:41 Setting valves: 11 to 0
% Making Code # 123 = [0.05  0.03  0.07  0.79]
19-Nov-2014 07:23:47 Setting valves: 11 to 1
19-Nov-2014 07:23:47 Setting valves: 11 to 1
19-Nov-2014 07:23:47 Setting valves: 13 to 1
19-Nov-2014 07:23:48 Setting valves: 12  18 to 0  0
19-Nov-2014 07:23:48 Setting valves: 24 to 0
19-Nov-2014 07:23:49 Setting valves: 31 to 0
19-Nov-2014 07:23:56 Setting valves: 24 to 1
19-Nov-2014 07:23:57 Setting valves: 20 to 0
19-Nov-2014 07:23:57 Setting valves: 22 to 0
19-Nov-2014 07:23:57 Setting valves: 23 to 0
19-Nov-2014 07:23:58 Setting valves: 26 to 0
19-Nov-2014 07:23:58 Setting valves: 19 to 0
19-Nov-2014 07:25:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:25:44 Setting valves: 12  18 to 1  1
19-Nov-2014 07:25:44 Setting valves: 16 to 0
19-Nov-2014 07:25:45 Setting valves: 13 to 0
19-Nov-2014 07:26:01 Setting valves: 11 to 0
% Making Code # 124 = [0.05  0.08  0.09  0.20]
19-Nov-2014 07:29:07 Setting valves: 11 to 1
19-Nov-2014 07:29:07 Setting valves: 11 to 1
19-Nov-2014 07:29:08 Setting valves: 13 to 1
19-Nov-2014 07:29:08 Setting valves: 12  18 to 0  0
19-Nov-2014 07:29:09 Setting valves: 24 to 0
19-Nov-2014 07:29:10 Setting valves: 31 to 0
19-Nov-2014 07:29:16 Setting valves: 24 to 1
19-Nov-2014 07:29:17 Setting valves: 20 to 0
19-Nov-2014 07:29:17 Setting valves: 23 to 0
19-Nov-2014 07:29:18 Setting valves: 26 to 0
19-Nov-2014 07:29:18 Setting valves: 19 to 0
19-Nov-2014 07:31:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:31:04 Setting valves: 12  18 to 1  1
19-Nov-2014 07:31:04 Setting valves: 16 to 0
19-Nov-2014 07:31:05 Setting valves: 13 to 0
19-Nov-2014 07:31:21 Setting valves: 11 to 0
% Making Code # 125 = [0.05  0.00  0.05  0.20]
19-Nov-2014 07:34:27 Setting valves: 11 to 1
19-Nov-2014 07:34:27 Setting valves: 11 to 1
19-Nov-2014 07:34:27 Setting valves: 13 to 1
19-Nov-2014 07:34:28 Setting valves: 12  18 to 0  0
19-Nov-2014 07:34:28 Setting valves: 24 to 0
19-Nov-2014 07:34:29 Setting valves: 31 to 0
19-Nov-2014 07:34:36 Setting valves: 24 to 1
19-Nov-2014 07:34:37 Setting valves: 20 to 0
19-Nov-2014 07:34:37 Setting valves: 22 to 0
19-Nov-2014 07:34:37 Setting valves: 23 to 0
19-Nov-2014 07:34:38 Setting valves: 19 to 0
19-Nov-2014 07:36:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:36:24 Setting valves: 12  18 to 1  1
19-Nov-2014 07:36:24 Setting valves: 16 to 0
19-Nov-2014 07:36:25 Setting valves: 13 to 0
19-Nov-2014 07:36:41 Setting valves: 11 to 0
% Making Code # 126 = [0.22  0.08  0.25  0.00]
19-Nov-2014 07:39:47 Setting valves: 11 to 1
19-Nov-2014 07:39:47 Setting valves: 11 to 1
19-Nov-2014 07:39:48 Setting valves: 13 to 1
19-Nov-2014 07:39:48 Setting valves: 12  18 to 0  0
19-Nov-2014 07:39:48 Setting valves: 24 to 0
19-Nov-2014 07:39:49 Setting valves: 31 to 0
19-Nov-2014 07:39:56 Setting valves: 24 to 1
19-Nov-2014 07:39:58 Setting valves: 26 to 0
19-Nov-2014 07:39:58 Setting valves: 19 to 0
19-Nov-2014 07:41:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:41:44 Setting valves: 12  18 to 1  1
19-Nov-2014 07:41:44 Setting valves: 16 to 0
19-Nov-2014 07:41:45 Setting valves: 13 to 0
19-Nov-2014 07:42:01 Setting valves: 11 to 0
% Making Code # 127 = [0.00  0.00  0.00  0.20]
19-Nov-2014 07:45:07 Setting valves: 11 to 1
19-Nov-2014 07:45:07 Setting valves: 11 to 1
19-Nov-2014 07:45:07 Setting valves: 13 to 1
19-Nov-2014 07:45:08 Setting valves: 12  18 to 0  0
19-Nov-2014 07:45:08 Setting valves: 24 to 0
19-Nov-2014 07:45:09 Setting valves: 31 to 0
19-Nov-2014 07:45:16 Setting valves: 24 to 1
19-Nov-2014 07:45:17 Setting valves: 22 to 0
19-Nov-2014 07:45:17 Setting valves: 23 to 0
19-Nov-2014 07:45:18 Setting valves: 19 to 0
19-Nov-2014 07:47:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:47:04 Setting valves: 12  18 to 1  1
19-Nov-2014 07:47:04 Setting valves: 16 to 0
19-Nov-2014 07:47:04 Setting valves: 13 to 0
19-Nov-2014 07:47:21 Setting valves: 11 to 0
% Making Code # 128 = [0.00  0.53  0.33  0.00]
19-Nov-2014 07:50:27 Setting valves: 11 to 1
19-Nov-2014 07:50:27 Setting valves: 11 to 1
19-Nov-2014 07:50:28 Setting valves: 13 to 1
19-Nov-2014 07:50:28 Setting valves: 12  18 to 0  0
19-Nov-2014 07:50:28 Setting valves: 24 to 0
19-Nov-2014 07:50:29 Setting valves: 31 to 0
19-Nov-2014 07:50:36 Setting valves: 24 to 1
19-Nov-2014 07:50:37 Setting valves: 20 to 0
19-Nov-2014 07:50:37 Setting valves: 22 to 0
19-Nov-2014 07:50:38 Setting valves: 26 to 0
19-Nov-2014 07:50:38 Setting valves: 19 to 0
19-Nov-2014 07:52:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:52:24 Setting valves: 12  18 to 1  1
19-Nov-2014 07:52:24 Setting valves: 16 to 0
19-Nov-2014 07:52:25 Setting valves: 13 to 0
19-Nov-2014 07:52:41 Setting valves: 11 to 0
% Making Code # 129 = [0.05  0.08  0.00  0.20]
19-Nov-2014 07:55:47 Setting valves: 11 to 1
19-Nov-2014 07:55:47 Setting valves: 11 to 1
19-Nov-2014 07:55:47 Setting valves: 13 to 1
19-Nov-2014 07:55:48 Setting valves: 12  18 to 0  0
19-Nov-2014 07:55:48 Setting valves: 24 to 0
19-Nov-2014 07:55:49 Setting valves: 31 to 0
19-Nov-2014 07:55:56 Setting valves: 24 to 1
19-Nov-2014 07:55:57 Setting valves: 20 to 0
19-Nov-2014 07:55:57 Setting valves: 22 to 0
19-Nov-2014 07:55:58 Setting valves: 19 to 0
19-Nov-2014 07:57:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 07:57:44 Setting valves: 12  18 to 1  1
19-Nov-2014 07:57:44 Setting valves: 16 to 0
19-Nov-2014 07:57:44 Setting valves: 13 to 0
19-Nov-2014 07:58:01 Setting valves: 11 to 0
% Making Code # 130 = [0.35  0.24  0.00  0.00]
19-Nov-2014 08:01:07 Setting valves: 11 to 1
19-Nov-2014 08:01:07 Setting valves: 11 to 1
19-Nov-2014 08:01:07 Setting valves: 13 to 1
19-Nov-2014 08:01:08 Setting valves: 12  18 to 0  0
19-Nov-2014 08:01:08 Setting valves: 24 to 0
19-Nov-2014 08:01:09 Setting valves: 31 to 0
19-Nov-2014 08:01:16 Setting valves: 24 to 1
19-Nov-2014 08:01:17 Setting valves: 20 to 0
19-Nov-2014 08:01:17 Setting valves: 23 to 0
19-Nov-2014 08:01:18 Setting valves: 19 to 0
19-Nov-2014 08:03:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:03:04 Setting valves: 12  18 to 1  1
19-Nov-2014 08:03:04 Setting valves: 16 to 0
19-Nov-2014 08:03:04 Setting valves: 13 to 0
19-Nov-2014 08:03:21 Setting valves: 11 to 0
% Making Code # 131 = [0.78  0.00  0.05  0.00]
19-Nov-2014 08:06:27 Setting valves: 11 to 1
19-Nov-2014 08:06:27 Setting valves: 11 to 1
19-Nov-2014 08:06:27 Setting valves: 13 to 1
19-Nov-2014 08:06:28 Setting valves: 12  18 to 0  0
19-Nov-2014 08:06:28 Setting valves: 24 to 0
19-Nov-2014 08:06:29 Setting valves: 31 to 0
19-Nov-2014 08:06:36 Setting valves: 24 to 1
19-Nov-2014 08:06:37 Setting valves: 20 to 0
19-Nov-2014 08:06:37 Setting valves: 23 to 0
19-Nov-2014 08:06:38 Setting valves: 26 to 0
19-Nov-2014 08:06:38 Setting valves: 19 to 0
19-Nov-2014 08:08:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:08:24 Setting valves: 12  18 to 1  1
19-Nov-2014 08:08:24 Setting valves: 16 to 0
19-Nov-2014 08:08:25 Setting valves: 13 to 0
19-Nov-2014 08:08:42 Setting valves: 11 to 0
% Making Code # 132 = [0.05  0.00  0.13  0.20]
19-Nov-2014 08:11:47 Setting valves: 11 to 1
19-Nov-2014 08:11:47 Setting valves: 11 to 1
19-Nov-2014 08:11:47 Setting valves: 13 to 1
19-Nov-2014 08:11:48 Setting valves: 12  18 to 0  0
19-Nov-2014 08:11:48 Setting valves: 24 to 0
19-Nov-2014 08:11:49 Setting valves: 31 to 0
19-Nov-2014 08:11:56 Setting valves: 24 to 1
19-Nov-2014 08:11:57 Setting valves: 20 to 0
19-Nov-2014 08:11:57 Setting valves: 22 to 0
19-Nov-2014 08:11:58 Setting valves: 19 to 0
19-Nov-2014 08:13:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:13:44 Setting valves: 12  18 to 1  1
19-Nov-2014 08:13:44 Setting valves: 16 to 0
19-Nov-2014 08:13:44 Setting valves: 13 to 0
19-Nov-2014 08:14:01 Setting valves: 11 to 0
% Making Code # 133 = [0.53  0.24  0.00  0.00]
19-Nov-2014 08:17:07 Setting valves: 11 to 1
19-Nov-2014 08:17:07 Setting valves: 11 to 1
19-Nov-2014 08:17:08 Setting valves: 13 to 1
19-Nov-2014 08:17:08 Setting valves: 12  18 to 0  0
19-Nov-2014 08:17:09 Setting valves: 24 to 0
19-Nov-2014 08:17:10 Setting valves: 31 to 0
19-Nov-2014 08:17:16 Setting valves: 24 to 1
19-Nov-2014 08:17:17 Setting valves: 20 to 0
19-Nov-2014 08:17:17 Setting valves: 23 to 0
19-Nov-2014 08:17:18 Setting valves: 19 to 0
19-Nov-2014 08:19:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:19:04 Setting valves: 12  18 to 1  1
19-Nov-2014 08:19:04 Setting valves: 16 to 0
19-Nov-2014 08:19:04 Setting valves: 13 to 0
19-Nov-2014 08:19:21 Setting valves: 11 to 0
% Making Code # 134 = [0.53  0.00  0.05  0.00]
19-Nov-2014 08:22:27 Setting valves: 11 to 1
19-Nov-2014 08:22:27 Setting valves: 11 to 1
19-Nov-2014 08:22:27 Setting valves: 13 to 1
19-Nov-2014 08:22:28 Setting valves: 12  18 to 0  0
19-Nov-2014 08:22:28 Setting valves: 24 to 0
19-Nov-2014 08:22:29 Setting valves: 31 to 0
19-Nov-2014 08:22:36 Setting valves: 24 to 1
19-Nov-2014 08:22:38 Setting valves: 20 to 0
19-Nov-2014 08:22:38 Setting valves: 22 to 0
19-Nov-2014 08:22:38 Setting valves: 23 to 0
19-Nov-2014 08:22:38 Setting valves: 26 to 0
19-Nov-2014 08:22:38 Setting valves: 19 to 0
19-Nov-2014 08:24:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:24:24 Setting valves: 12  18 to 1  1
19-Nov-2014 08:24:25 Setting valves: 16 to 0
19-Nov-2014 08:24:26 Setting valves: 13 to 0
19-Nov-2014 08:24:41 Setting valves: 11 to 0
% Making Code # 135 = [0.12  0.08  0.50  0.20]
19-Nov-2014 08:27:47 Setting valves: 11 to 1
19-Nov-2014 08:27:47 Setting valves: 11 to 1
19-Nov-2014 08:27:47 Setting valves: 13 to 1
19-Nov-2014 08:27:48 Setting valves: 12  18 to 0  0
19-Nov-2014 08:27:48 Setting valves: 24 to 0
19-Nov-2014 08:27:49 Setting valves: 31 to 0
19-Nov-2014 08:27:56 Setting valves: 24 to 1
19-Nov-2014 08:27:57 Setting valves: 20 to 0
19-Nov-2014 08:27:57 Setting valves: 22 to 0
19-Nov-2014 08:27:57 Setting valves: 23 to 0
19-Nov-2014 08:27:58 Setting valves: 19 to 0
19-Nov-2014 08:29:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:29:44 Setting valves: 12  18 to 1  1
19-Nov-2014 08:29:44 Setting valves: 16 to 0
19-Nov-2014 08:29:45 Setting valves: 13 to 0
19-Nov-2014 08:30:01 Setting valves: 11 to 0
% Making Code # 136 = [0.05  0.53  0.33  0.00]
19-Nov-2014 08:33:07 Setting valves: 11 to 1
19-Nov-2014 08:33:07 Setting valves: 11 to 1
19-Nov-2014 08:33:07 Setting valves: 13 to 1
19-Nov-2014 08:33:08 Setting valves: 12  18 to 0  0
19-Nov-2014 08:33:08 Setting valves: 24 to 0
19-Nov-2014 08:33:09 Setting valves: 31 to 0
19-Nov-2014 08:33:16 Setting valves: 24 to 1
19-Nov-2014 08:33:17 Setting valves: 20 to 0
19-Nov-2014 08:33:17 Setting valves: 22 to 0
19-Nov-2014 08:33:17 Setting valves: 23 to 0
19-Nov-2014 08:33:18 Setting valves: 19 to 0
19-Nov-2014 08:35:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:35:04 Setting valves: 12  18 to 1  1
19-Nov-2014 08:35:04 Setting valves: 16 to 0
19-Nov-2014 08:35:05 Setting valves: 13 to 0
19-Nov-2014 08:35:21 Setting valves: 11 to 0
% Making Code # 137 = [0.12  0.03  0.67  0.00]
19-Nov-2014 08:38:27 Setting valves: 11 to 1
19-Nov-2014 08:38:27 Setting valves: 11 to 1
19-Nov-2014 08:38:28 Setting valves: 13 to 1
19-Nov-2014 08:38:28 Setting valves: 12  18 to 0  0
19-Nov-2014 08:38:28 Setting valves: 24 to 0
19-Nov-2014 08:38:29 Setting valves: 31 to 0
19-Nov-2014 08:38:36 Setting valves: 24 to 1
19-Nov-2014 08:38:37 Setting valves: 20 to 0
19-Nov-2014 08:38:37 Setting valves: 22 to 0
19-Nov-2014 08:38:38 Setting valves: 26 to 0
19-Nov-2014 08:40:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:40:24 Setting valves: 12  18 to 1  1
19-Nov-2014 08:40:24 Setting valves: 16 to 0
19-Nov-2014 08:40:24 Setting valves: 13 to 0
19-Nov-2014 08:40:41 Setting valves: 11 to 0
% Making Code # 138 = [0.12  0.08  0.00  0.79]
19-Nov-2014 08:43:47 Setting valves: 11 to 1
19-Nov-2014 08:43:47 Setting valves: 11 to 1
19-Nov-2014 08:43:48 Setting valves: 13 to 1
19-Nov-2014 08:43:48 Setting valves: 12  18 to 0  0
19-Nov-2014 08:43:48 Setting valves: 24 to 0
19-Nov-2014 08:43:49 Setting valves: 31 to 0
19-Nov-2014 08:43:56 Setting valves: 24 to 1
19-Nov-2014 08:43:57 Setting valves: 20 to 0
19-Nov-2014 08:43:57 Setting valves: 22 to 0
19-Nov-2014 08:43:58 Setting valves: 19 to 0
19-Nov-2014 08:45:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:45:44 Setting valves: 12  18 to 1  1
19-Nov-2014 08:45:44 Setting valves: 16 to 0
19-Nov-2014 08:45:44 Setting valves: 13 to 0
19-Nov-2014 08:46:01 Setting valves: 11 to 0
% Making Code # 139 = [0.05  0.77  0.00  0.00]
19-Nov-2014 08:49:07 Setting valves: 11 to 1
19-Nov-2014 08:49:07 Setting valves: 11 to 1
19-Nov-2014 08:49:08 Setting valves: 13 to 1
19-Nov-2014 08:49:08 Setting valves: 12  18 to 0  0
19-Nov-2014 08:49:08 Setting valves: 24 to 0
19-Nov-2014 08:49:09 Setting valves: 31 to 0
19-Nov-2014 08:49:16 Setting valves: 24 to 1
19-Nov-2014 08:49:17 Setting valves: 20 to 0
19-Nov-2014 08:49:17 Setting valves: 23 to 0
19-Nov-2014 08:49:18 Setting valves: 19 to 0
19-Nov-2014 08:51:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:51:04 Setting valves: 12  18 to 1  1
19-Nov-2014 08:51:04 Setting valves: 16 to 0
19-Nov-2014 08:51:04 Setting valves: 13 to 0
19-Nov-2014 08:51:21 Setting valves: 11 to 0
% Making Code # 140 = [0.12  0.00  0.49  0.00]
19-Nov-2014 08:54:27 Setting valves: 11 to 1
19-Nov-2014 08:54:27 Setting valves: 11 to 1
19-Nov-2014 08:54:28 Setting valves: 13 to 1
19-Nov-2014 08:54:28 Setting valves: 12  18 to 0  0
19-Nov-2014 08:54:28 Setting valves: 24 to 0
19-Nov-2014 08:54:30 Setting valves: 31 to 0
19-Nov-2014 08:54:36 Setting valves: 24 to 1
19-Nov-2014 08:54:37 Setting valves: 22 to 0
19-Nov-2014 08:54:37 Setting valves: 23 to 0
19-Nov-2014 08:54:38 Setting valves: 19 to 0
19-Nov-2014 08:56:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 08:56:24 Setting valves: 12  18 to 1  1
19-Nov-2014 08:56:24 Setting valves: 16 to 0
19-Nov-2014 08:56:25 Setting valves: 13 to 0
19-Nov-2014 08:56:41 Setting valves: 11 to 0
% Making Code # 141 = [0.00  0.03  0.07  0.00]
19-Nov-2014 08:59:47 Setting valves: 11 to 1
19-Nov-2014 08:59:47 Setting valves: 11 to 1
19-Nov-2014 08:59:47 Setting valves: 13 to 1
19-Nov-2014 08:59:48 Setting valves: 12  18 to 0  0
19-Nov-2014 08:59:48 Setting valves: 24 to 0
19-Nov-2014 08:59:49 Setting valves: 31 to 0
19-Nov-2014 08:59:56 Setting valves: 24 to 1
19-Nov-2014 08:59:57 Setting valves: 20 to 0
19-Nov-2014 08:59:57 Setting valves: 22 to 0
19-Nov-2014 08:59:57 Setting valves: 23 to 0
19-Nov-2014 08:59:58 Setting valves: 19 to 0
19-Nov-2014 09:01:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 09:01:44 Setting valves: 12  18 to 1  1
19-Nov-2014 09:01:44 Setting valves: 16 to 0
19-Nov-2014 09:01:45 Setting valves: 13 to 0
19-Nov-2014 09:02:01 Setting valves: 11 to 0
% Making Code # 142 = [0.05  0.24  0.47  0.00]
19-Nov-2014 09:05:07 Setting valves: 11 to 1
19-Nov-2014 09:05:07 Setting valves: 11 to 1
19-Nov-2014 09:05:07 Setting valves: 13 to 1
19-Nov-2014 09:05:08 Setting valves: 12  18 to 0  0
19-Nov-2014 09:05:08 Setting valves: 24 to 0
19-Nov-2014 09:05:09 Setting valves: 31 to 0
19-Nov-2014 09:05:16 Setting valves: 24 to 1
19-Nov-2014 09:05:17 Setting valves: 20 to 0
19-Nov-2014 09:05:17 Setting valves: 22 to 0
19-Nov-2014 09:05:18 Setting valves: 19 to 0
19-Nov-2014 09:07:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 09:07:04 Setting valves: 12  18 to 1  1
19-Nov-2014 09:07:04 Setting valves: 16 to 0
19-Nov-2014 09:07:05 Setting valves: 13 to 0
19-Nov-2014 09:07:21 Setting valves: 11 to 0
% Making Code # 143 = [0.12  0.08  0.00  0.00]
19-Nov-2014 09:10:27 Setting valves: 11 to 1
19-Nov-2014 09:10:27 Setting valves: 11 to 1
19-Nov-2014 09:10:28 Setting valves: 13 to 1
19-Nov-2014 09:10:28 Setting valves: 12  18 to 0  0
19-Nov-2014 09:10:28 Setting valves: 24 to 0
19-Nov-2014 09:10:30 Setting valves: 31 to 0
19-Nov-2014 09:10:36 Setting valves: 24 to 1
19-Nov-2014 09:10:37 Setting valves: 22 to 0
19-Nov-2014 09:10:37 Setting valves: 23 to 0
19-Nov-2014 09:10:38 Setting valves: 26 to 0
19-Nov-2014 09:10:38 Setting valves: 19 to 0
19-Nov-2014 09:12:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 09:12:24 Setting valves: 12  18 to 1  1
19-Nov-2014 09:12:24 Setting valves: 16 to 0
19-Nov-2014 09:12:25 Setting valves: 13 to 0
19-Nov-2014 09:12:41 Setting valves: 11 to 0
% Making Code # 144 = [0.00  0.08  0.09  0.20]
19-Nov-2014 09:15:47 Setting valves: 11 to 1
19-Nov-2014 09:15:47 Setting valves: 11 to 1
19-Nov-2014 09:15:47 Setting valves: 13 to 1
19-Nov-2014 09:15:48 Setting valves: 12  18 to 0  0
19-Nov-2014 09:15:48 Setting valves: 24 to 0
19-Nov-2014 09:15:49 Setting valves: 31 to 0
19-Nov-2014 09:15:56 Setting valves: 24 to 1
19-Nov-2014 09:15:57 Setting valves: 20 to 0
19-Nov-2014 09:15:57 Setting valves: 23 to 0
19-Nov-2014 09:15:58 Setting valves: 19 to 0
19-Nov-2014 09:17:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 09:17:44 Setting valves: 12  18 to 1  1
19-Nov-2014 09:17:44 Setting valves: 16 to 0
19-Nov-2014 09:17:45 Setting valves: 13 to 0
19-Nov-2014 09:18:01 Setting valves: 11 to 0
% Making Code # 145 = [0.35  0.00  0.05  0.00]
19-Nov-2014 09:21:07 Setting valves: 11 to 1
19-Nov-2014 09:21:07 Setting valves: 11 to 1
19-Nov-2014 09:21:07 Setting valves: 13 to 1
19-Nov-2014 09:21:08 Setting valves: 12  18 to 0  0
19-Nov-2014 09:21:08 Setting valves: 24 to 0
19-Nov-2014 09:21:09 Setting valves: 31 to 0
19-Nov-2014 09:21:16 Setting valves: 24 to 1
19-Nov-2014 09:21:17 Setting valves: 20 to 0
19-Nov-2014 09:21:17 Setting valves: 23 to 0
19-Nov-2014 09:21:18 Setting valves: 19 to 0
19-Nov-2014 09:23:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 09:23:04 Setting valves: 12  18 to 1  1
19-Nov-2014 09:23:04 Setting valves: 16 to 0
19-Nov-2014 09:23:04 Setting valves: 13 to 0
19-Nov-2014 09:23:21 Setting valves: 11 to 0
% Making Code # 146 = [0.53  0.00  0.26  0.00]
19-Nov-2014 09:26:27 Setting valves: 11 to 1
19-Nov-2014 09:26:27 Setting valves: 11 to 1
19-Nov-2014 09:26:27 Setting valves: 13 to 1
19-Nov-2014 09:26:28 Setting valves: 12  18 to 0  0
19-Nov-2014 09:26:28 Setting valves: 24 to 0
19-Nov-2014 09:26:29 Setting valves: 31 to 0
19-Nov-2014 09:26:36 Setting valves: 24 to 1
19-Nov-2014 09:26:37 Setting valves: 20 to 0
19-Nov-2014 09:26:37 Setting valves: 22 to 0
19-Nov-2014 09:26:38 Setting valves: 19 to 0
19-Nov-2014 09:28:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 09:28:24 Setting valves: 12  18 to 1  1
19-Nov-2014 09:28:24 Setting valves: 16 to 0
19-Nov-2014 09:28:25 Setting valves: 13 to 0
19-Nov-2014 09:28:41 Setting valves: 11 to 0
% Making Code # 147 = [0.05  0.36  0.00  0.00]
19-Nov-2014 09:31:47 Setting valves: 11 to 1
19-Nov-2014 09:31:47 Setting valves: 11 to 1
19-Nov-2014 09:31:47 Setting valves: 13 to 1
19-Nov-2014 09:31:48 Setting valves: 12  18 to 0  0
19-Nov-2014 09:31:48 Setting valves: 24 to 0
19-Nov-2014 09:31:49 Setting valves: 31 to 0
19-Nov-2014 09:31:56 Setting valves: 24 to 1
19-Nov-2014 09:31:57 Setting valves: 20 to 0
19-Nov-2014 09:31:57 Setting valves: 22 to 0
19-Nov-2014 09:31:58 Setting valves: 26 to 0
19-Nov-2014 09:31:58 Setting valves: 19 to 0
19-Nov-2014 09:33:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 09:33:44 Setting valves: 12  18 to 1  1
19-Nov-2014 09:33:44 Setting valves: 16 to 0
19-Nov-2014 09:33:45 Setting valves: 13 to 0
19-Nov-2014 09:34:01 Setting valves: 11 to 0
% Making Code # 148 = [0.35  0.08  0.00  0.20]
19-Nov-2014 09:37:07 Setting valves: 11 to 1
19-Nov-2014 09:37:07 Setting valves: 11 to 1
19-Nov-2014 09:37:08 Setting valves: 13 to 1
19-Nov-2014 09:37:08 Setting valves: 12  18 to 0  0
19-Nov-2014 09:37:08 Setting valves: 24 to 0
19-Nov-2014 09:37:09 Setting valves: 31 to 0
19-Nov-2014 09:37:16 Setting valves: 24 to 1
19-Nov-2014 09:37:17 Setting valves: 20 to 0
19-Nov-2014 09:37:17 Setting valves: 22 to 0
19-Nov-2014 09:37:17 Setting valves: 23 to 0
